Location ID,Program Category,total_weekly_hours,total_program_hours,total_weekly_hours_60,total_program_hours_60,total_weekly_hours_14,total_program_hours_14,Hours_% Over60_Weekly,Hours_% Over60_Total,Hours_% Under14_Weekly,Hours_% Under14_Total,_id,Parent Location ID,Location Name,Location Type,Accessibility,Intersection,TTC Information,District,Street No,Street No Suffix,Street Name,Street Type,Street Direction,Postal Code,Description,PC,postal_code,country_code,place_name,state_name,state_code,county_name,county_code,community_name,community_code,latitude,longitude,accuracy
33,Fitness,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,33.0,Brown Community Centre,crc,None,None,None,Toronto and East York,454,None,Avenue,Rd,None,M5M 4M7,"Attached to one of the Toronto District School Board schools - Brown Public School - Brown Community Centre offers programs and activities for residents of all ages. Recreation staff are available in the office who can provide program registration and information about events in the facility, satellite locations and the community.",M5M,M5M,CA,North York (Bedford Park / Lawrence Park West / Lawrence Manor East),Ontario,ON,,,,,43.7335,-79.4177,6.0
33,Sports,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,33.0,Brown Community Centre,crc,None,None,None,Toronto and East York,454,None,Avenue,Rd,None,M5M 4M7,"Attached to one of the Toronto District School Board schools - Brown Public School - Brown Community Centre offers programs and activities for residents of all ages. Recreation staff are available in the office who can provide program registration and information about events in the facility, satellite locations and the community.",M5M,M5M,CA,North York (Bedford Park / Lawrence Park West / Lawrence Manor East),Ontario,ON,,,,,43.7335,-79.4177,6.0
33,General,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,33.0,Brown Community Centre,crc,None,None,None,Toronto and East York,454,None,Avenue,Rd,None,M5M 4M7,"Attached to one of the Toronto District School Board schools - Brown Public School - Brown Community Centre offers programs and activities for residents of all ages. Recreation staff are available in the office who can provide program registration and information about events in the facility, satellite locations and the community.",M5M,M5M,CA,North York (Bedford Park / Lawrence Park West / Lawrence Manor East),Ontario,ON,,,,,43.7335,-79.4177,6.0
33,Arts,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,33.0,Brown Community Centre,crc,None,None,None,Toronto and East York,454,None,Avenue,Rd,None,M5M 4M7,"Attached to one of the Toronto District School Board schools - Brown Public School - Brown Community Centre offers programs and activities for residents of all ages. Recreation staff are available in the office who can provide program registration and information about events in the facility, satellite locations and the community.",M5M,M5M,CA,North York (Bedford Park / Lawrence Park West / Lawrence Manor East),Ontario,ON,,,,,43.7335,-79.4177,6.0
33,Swimming,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,33.0,Brown Community Centre,crc,None,None,None,Toronto and East York,454,None,Avenue,Rd,None,M5M 4M7,"Attached to one of the Toronto District School Board schools - Brown Public School - Brown Community Centre offers programs and activities for residents of all ages. Recreation staff are available in the office who can provide program registration and information about events in the facility, satellite locations and the community.",M5M,M5M,CA,North York (Bedford Park / Lawrence Park West / Lawrence Manor East),Ontario,ON,,,,,43.7335,-79.4177,6.0
33,Skating,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,33.0,Brown Community Centre,crc,None,None,None,Toronto and East York,454,None,Avenue,Rd,None,M5M 4M7,"Attached to one of the Toronto District School Board schools - Brown Public School - Brown Community Centre offers programs and activities for residents of all ages. Recreation staff are available in the office who can provide program registration and information about events in the facility, satellite locations and the community.",M5M,M5M,CA,North York (Bedford Park / Lawrence Park West / Lawrence Manor East),Ontario,ON,,,,,43.7335,-79.4177,6.0
36,Camps,231.0,231.0,0.0,0.0,231.0,231.0,0.0,0.0,100.0,100.0,33,36.0,Earl Beatty Community Centre,crc,None,Glebeholme Boulevard and Woodington Avenue,None,Toronto and East York,455,None,Glebeholme,Blvd,None,M4C 1V3,"Earl Beatty Community Centre offers a wide variety of recreational programs for all ages including: swimming lessons, camp programs in  March and during the day in the summer, creative arts, ballet, jazz, gymnastics beginner recreational and advanced, caregiver & tot playtime, kinder gym, karate beginner intermediate and advanced, soccer house league, ball hockey. The Community Centre also offers fitness activities such as yoga, Pilates, and Zumba and Youth leadership training in babysitting.",M4C,M4C,CA,East York (Woodbine Heights),Ontario,ON,East York ,,,,43.6913,-79.3116,6.0
36,Fitness,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33,36.0,Earl Beatty Community Centre,crc,None,Glebeholme Boulevard and Woodington Avenue,None,Toronto and East York,455,None,Glebeholme,Blvd,None,M4C 1V3,"Earl Beatty Community Centre offers a wide variety of recreational programs for all ages including: swimming lessons, camp programs in  March and during the day in the summer, creative arts, ballet, jazz, gymnastics beginner recreational and advanced, caregiver & tot playtime, kinder gym, karate beginner intermediate and advanced, soccer house league, ball hockey. The Community Centre also offers fitness activities such as yoga, Pilates, and Zumba and Youth leadership training in babysitting.",M4C,M4C,CA,East York (Woodbine Heights),Ontario,ON,East York ,,,,43.6913,-79.3116,6.0
36,Sports,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33,36.0,Earl Beatty Community Centre,crc,None,Glebeholme Boulevard and Woodington Avenue,None,Toronto and East York,455,None,Glebeholme,Blvd,None,M4C 1V3,"Earl Beatty Community Centre offers a wide variety of recreational programs for all ages including: swimming lessons, camp programs in  March and during the day in the summer, creative arts, ballet, jazz, gymnastics beginner recreational and advanced, caregiver & tot playtime, kinder gym, karate beginner intermediate and advanced, soccer house league, ball hockey. The Community Centre also offers fitness activities such as yoga, Pilates, and Zumba and Youth leadership training in babysitting.",M4C,M4C,CA,East York (Woodbine Heights),Ontario,ON,East York ,,,,43.6913,-79.3116,6.0
36,General,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33,36.0,Earl Beatty Community Centre,crc,None,Glebeholme Boulevard and Woodington Avenue,None,Toronto and East York,455,None,Glebeholme,Blvd,None,M4C 1V3,"Earl Beatty Community Centre offers a wide variety of recreational programs for all ages including: swimming lessons, camp programs in  March and during the day in the summer, creative arts, ballet, jazz, gymnastics beginner recreational and advanced, caregiver & tot playtime, kinder gym, karate beginner intermediate and advanced, soccer house league, ball hockey. The Community Centre also offers fitness activities such as yoga, Pilates, and Zumba and Youth leadership training in babysitting.",M4C,M4C,CA,East York (Woodbine Heights),Ontario,ON,East York ,,,,43.6913,-79.3116,6.0
36,Arts,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33,36.0,Earl Beatty Community Centre,crc,None,Glebeholme Boulevard and Woodington Avenue,None,Toronto and East York,455,None,Glebeholme,Blvd,None,M4C 1V3,"Earl Beatty Community Centre offers a wide variety of recreational programs for all ages including: swimming lessons, camp programs in  March and during the day in the summer, creative arts, ballet, jazz, gymnastics beginner recreational and advanced, caregiver & tot playtime, kinder gym, karate beginner intermediate and advanced, soccer house league, ball hockey. The Community Centre also offers fitness activities such as yoga, Pilates, and Zumba and Youth leadership training in babysitting.",M4C,M4C,CA,East York (Woodbine Heights),Ontario,ON,East York ,,,,43.6913,-79.3116,6.0
36,Swimming,203.8,520.2,0.0,0.0,66.6,162.7,0.0,0.0,32.7,31.3,33,36.0,Earl Beatty Community Centre,crc,None,Glebeholme Boulevard and Woodington Avenue,None,Toronto and East York,455,None,Glebeholme,Blvd,None,M4C 1V3,"Earl Beatty Community Centre offers a wide variety of recreational programs for all ages including: swimming lessons, camp programs in  March and during the day in the summer, creative arts, ballet, jazz, gymnastics beginner recreational and advanced, caregiver & tot playtime, kinder gym, karate beginner intermediate and advanced, soccer house league, ball hockey. The Community Centre also offers fitness activities such as yoga, Pilates, and Zumba and Youth leadership training in babysitting.",M4C,M4C,CA,East York (Woodbine Heights),Ontario,ON,East York ,,,,43.6913,-79.3116,6.0
36,Skating,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33,36.0,Earl Beatty Community Centre,crc,None,Glebeholme Boulevard and Woodington Avenue,None,Toronto and East York,455,None,Glebeholme,Blvd,None,M4C 1V3,"Earl Beatty Community Centre offers a wide variety of recreational programs for all ages including: swimming lessons, camp programs in  March and during the day in the summer, creative arts, ballet, jazz, gymnastics beginner recreational and advanced, caregiver & tot playtime, kinder gym, karate beginner intermediate and advanced, soccer house league, ball hockey. The Community Centre also offers fitness activities such as yoga, Pilates, and Zumba and Youth leadership training in babysitting.",M4C,M4C,CA,East York (Woodbine Heights),Ontario,ON,East York ,,,,43.6913,-79.3116,6.0
85,Camps,688.0,688.0,0.0,0.0,688.0,688.0,0.0,0.0,100.0,100.0,75,85.0,Main Square Community Recreation Centre,crc,Fully Accessible,Main Street and Stephenson Avenue,None,Toronto and East York,245,None,Main,St,None,M4C 5T3,This three-level facility houses two multipurpose areas and a kitchen.,M4C,M4C,CA,East York (Woodbine Heights),Ontario,ON,East York ,,,,43.6913,-79.3116,6.0
85,Fitness,13.5,148.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75,85.0,Main Square Community Recreation Centre,crc,Fully Accessible,Main Street and Stephenson Avenue,None,Toronto and East York,245,None,Main,St,None,M4C 5T3,This three-level facility houses two multipurpose areas and a kitchen.,M4C,M4C,CA,East York (Woodbine Heights),Ontario,ON,East York ,,,,43.6913,-79.3116,6.0
85,Sports,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75,85.0,Main Square Community Recreation Centre,crc,Fully Accessible,Main Street and Stephenson Avenue,None,Toronto and East York,245,None,Main,St,None,M4C 5T3,This three-level facility houses two multipurpose areas and a kitchen.,M4C,M4C,CA,East York (Woodbine Heights),Ontario,ON,East York ,,,,43.6913,-79.3116,6.0
85,General,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75,85.0,Main Square Community Recreation Centre,crc,Fully Accessible,Main Street and Stephenson Avenue,None,Toronto and East York,245,None,Main,St,None,M4C 5T3,This three-level facility houses two multipurpose areas and a kitchen.,M4C,M4C,CA,East York (Woodbine Heights),Ontario,ON,East York ,,,,43.6913,-79.3116,6.0
85,Arts,15.1,135.5,0.0,0.0,13.600000000000003,121.99999999999999,0.0,0.0,90.1,90.0,75,85.0,Main Square Community Recreation Centre,crc,Fully Accessible,Main Street and Stephenson Avenue,None,Toronto and East York,245,None,Main,St,None,M4C 5T3,This three-level facility houses two multipurpose areas and a kitchen.,M4C,M4C,CA,East York (Woodbine Heights),Ontario,ON,East York ,,,,43.6913,-79.3116,6.0
85,Swimming,120.5,931.3,0.0,0.0,25.7,233.20000000000005,0.0,0.0,21.3,25.0,75,85.0,Main Square Community Recreation Centre,crc,Fully Accessible,Main Street and Stephenson Avenue,None,Toronto and East York,245,None,Main,St,None,M4C 5T3,This three-level facility houses two multipurpose areas and a kitchen.,M4C,M4C,CA,East York (Woodbine Heights),Ontario,ON,East York ,,,,43.6913,-79.3116,6.0
85,Skating,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75,85.0,Main Square Community Recreation Centre,crc,Fully Accessible,Main Street and Stephenson Avenue,None,Toronto and East York,245,None,Main,St,None,M4C 5T3,This three-level facility houses two multipurpose areas and a kitchen.,M4C,M4C,CA,East York (Woodbine Heights),Ontario,ON,East York ,,,,43.6913,-79.3116,6.0
297,Camps,602.0,602.0,0.0,0.0,602.0,602.0,0.0,0.0,100.0,100.0,259,297.0,Stan Wadlow Clubhouse,crc,Fully Accessible,None,None,Toronto and East York,373,None,Cedarvale,Ave,None,M4C 4K7,"<p>Stan Wadlow Clubhouse offers a wide range of social, educational and support services to older adults in the community during weekdays. It also offers activities for children.</p>
<p>This is an <a href=""https://www.toronto.ca/explore-enjoy/parks-recreation/program-activities/camps-after-school/after-school-recreation-care/"">After-School Recreation Care (ARC) location</a>. </p>",M4C,M4C,CA,East York (Woodbine Heights),Ontario,ON,East York ,,,,43.6913,-79.3116,6.0
297,Fitness,4.0,48.0,3.0,36.0,0.0,0.0,75.0,75.0,0.0,0.0,259,297.0,Stan Wadlow Clubhouse,crc,Fully Accessible,None,None,Toronto and East York,373,None,Cedarvale,Ave,None,M4C 4K7,"<p>Stan Wadlow Clubhouse offers a wide range of social, educational and support services to older adults in the community during weekdays. It also offers activities for children.</p>
<p>This is an <a href=""https://www.toronto.ca/explore-enjoy/parks-recreation/program-activities/camps-after-school/after-school-recreation-care/"">After-School Recreation Care (ARC) location</a>. </p>",M4C,M4C,CA,East York (Woodbine Heights),Ontario,ON,East York ,,,,43.6913,-79.3116,6.0
297,Sports,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,259,297.0,Stan Wadlow Clubhouse,crc,Fully Accessible,None,None,Toronto and East York,373,None,Cedarvale,Ave,None,M4C 4K7,"<p>Stan Wadlow Clubhouse offers a wide range of social, educational and support services to older adults in the community during weekdays. It also offers activities for children.</p>
<p>This is an <a href=""https://www.toronto.ca/explore-enjoy/parks-recreation/program-activities/camps-after-school/after-school-recreation-care/"">After-School Recreation Care (ARC) location</a>. </p>",M4C,M4C,CA,East York (Woodbine Heights),Ontario,ON,East York ,,,,43.6913,-79.3116,6.0
297,General,30.0,987.0,0.0,0.0,30.0,987.0,0.0,0.0,100.0,100.0,259,297.0,Stan Wadlow Clubhouse,crc,Fully Accessible,None,None,Toronto and East York,373,None,Cedarvale,Ave,None,M4C 4K7,"<p>Stan Wadlow Clubhouse offers a wide range of social, educational and support services to older adults in the community during weekdays. It also offers activities for children.</p>
<p>This is an <a href=""https://www.toronto.ca/explore-enjoy/parks-recreation/program-activities/camps-after-school/after-school-recreation-care/"">After-School Recreation Care (ARC) location</a>. </p>",M4C,M4C,CA,East York (Woodbine Heights),Ontario,ON,East York ,,,,43.6913,-79.3116,6.0
297,Arts,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,259,297.0,Stan Wadlow Clubhouse,crc,Fully Accessible,None,None,Toronto and East York,373,None,Cedarvale,Ave,None,M4C 4K7,"<p>Stan Wadlow Clubhouse offers a wide range of social, educational and support services to older adults in the community during weekdays. It also offers activities for children.</p>
<p>This is an <a href=""https://www.toronto.ca/explore-enjoy/parks-recreation/program-activities/camps-after-school/after-school-recreation-care/"">After-School Recreation Care (ARC) location</a>. </p>",M4C,M4C,CA,East York (Woodbine Heights),Ontario,ON,East York ,,,,43.6913,-79.3116,6.0
297,Swimming,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,259,297.0,Stan Wadlow Clubhouse,crc,Fully Accessible,None,None,Toronto and East York,373,None,Cedarvale,Ave,None,M4C 4K7,"<p>Stan Wadlow Clubhouse offers a wide range of social, educational and support services to older adults in the community during weekdays. It also offers activities for children.</p>
<p>This is an <a href=""https://www.toronto.ca/explore-enjoy/parks-recreation/program-activities/camps-after-school/after-school-recreation-care/"">After-School Recreation Care (ARC) location</a>. </p>",M4C,M4C,CA,East York (Woodbine Heights),Ontario,ON,East York ,,,,43.6913,-79.3116,6.0
297,Skating,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,259,297.0,Stan Wadlow Clubhouse,crc,Fully Accessible,None,None,Toronto and East York,373,None,Cedarvale,Ave,None,M4C 4K7,"<p>Stan Wadlow Clubhouse offers a wide range of social, educational and support services to older adults in the community during weekdays. It also offers activities for children.</p>
<p>This is an <a href=""https://www.toronto.ca/explore-enjoy/parks-recreation/program-activities/camps-after-school/after-school-recreation-care/"">After-School Recreation Care (ARC) location</a>. </p>",M4C,M4C,CA,East York (Woodbine Heights),Ontario,ON,East York ,,,,43.6913,-79.3116,6.0
